0x5555555c2fa3;0.5 (max_overflow_flag_set) -- xor eax, eax
0x5555555dfaa8;0.5 (is_visited) -- jz 0x5555555dfaf0
0x5555555b3034;0.5 (is_visited) -- ret 
0x555555598ccb;0.5 (r12 min_reg_val_less 0xff) -- mov r12, rdx
0x5555555acd6f;0.5 (max_overflow_flag_set) -- mov rbp, rsi
0x5555555a561b;0.5 (is_visited) -- call 0x5555555a55a0
0x5555555ad2ad;0.5 (is_visited) -- add rsp, 0x8
0x5555555e515c;0.5 (rax min_reg_val_less 0xff) -- mov eax, r12d
0x5555555d5739;0.5 (is_visited) -- mov edx, 0x17
0x5555555dfdcc;0.5 (max_overflow_flag_set) -- xor ecx, ecx
0x5555555ad765;0.5 (max_overflow_flag_set) -- call 0x55555558fab0
0x5555555c6a53;0.5 (max_overflow_flag_set) -- test eax, eax
0x55555558f784;0.5 (0x55555558f784 edge_only_taken_to 0x5555555d14b5) -- bnd jmp qword ptr [rip+0x9d2d5]
0x55555559994c;0.5 (is_visited) -- mov esi, 0x1
0x5555555e186e;0.5 (0x5555555e186e edge_only_taken_to 0x5555555b8a03) -- ret 
0x555555595214;0.5 (is_visited) -- push r12
0x5555555bc849;0.5 (max_overflow_flag_set) -- xor esi, esi
0x5555555c305e;0.5 (max_overflow_flag_set) -- test rax, rax
0x5555555e351d;0.5 (rsi min_reg_val_less 0xff) -- mov rsi, rdx
0x5555555c6580;0.5 (is_visited) -- mov qword ptr [rbx+0x28], 0x0
0x555555598e48;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax+0x18], r12
0x5555555ee627;0.5 (max_overflow_flag_set) -- test eax, eax
0x5555555bdc4c;0.5 (is_visited) -- push rbp
0x55555559c8b4;0.5 (is_visited) -- push r12
0x55555559ad40;0.5 (is_visited) -- nop edx, edi
0x5555555f3027;0.5 (is_visited) -- mov dword ptr [rip+0x41b0f], 0x10
0x5555555dfdb5;0.5 (rdx min_reg_val_less 0xff) -- lea rdx, ptr [rip+0x894]
0x5555555abe7a;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rip+0x87dcf], rax
0x5555555def54;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rip+0x51d45]
0x5555555adc1d;0.5 (is_visited) -- add rsp, 0x8
0x5555555bcacc;0.5 (0x5555555bcacc edge_only_taken_to 0x5555555bcace) -- jz 0x5555555bcb00
0x5555555dfc3b;0.5 (rdx min_reg_val_less 0xff) -- lea rdx, ptr [rip+0xb4e]
0x5555555b9e38;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rcx], rax
0x5555555c29ea;0.5 (rbp min_reg_val_less 0xff) -- mov rbp, rdi
0x5555555dfddf;0.5 (0x5555555dfddf edge_only_taken_to 0x5555555df390) -- call qword ptr [rip+0x54abb]
0x55555559942d;0.5 (is_visited) -- add rsp, 0x8
0x5555555d0e73;0.5 (0x5555555d0e73 edge_only_taken_to 0x55555559ac60) -- call 0x55555559ac60
0x5555555909a4;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, qword ptr [rsp+0x8]
0x55555559f01f;0.5 (is_visited) -- mov esi, 0x19
0x5555555bda3d;0.5 (is_visited) -- jz 0x5555555bdbf8
0x5555555a65a8;0.5 (max_overflow_flag_set) -- test r13, r13
0x5555555f0821;0.5 (rax min_reg_val_less 0xff) -- mov eax, dword ptr [rbp+0x70]
0x5555555e5a6e;0.5 (is_visited) -- add rsp, 0x8
0x5555555a8a5b;0.5 (max_overflow_flag_set) -- test rsi, rsi
0x5555555f1a21;0.5 (rbp min_reg_val_less 0xff) -- mov ebp, esi
0x55555559c93f;0.5 (is_visited) -- js 0x55555559c980
0x5555555cd6c8;0.5 (is_visited) -- ret 
0x5555555b7528;0.5 (is_visited) -- jz 0x5555555b77c0
0x5555555ce1fe;0.5 (rbx min_reg_val_less 0xff) -- pop rbx
0x55555559a188;0.5 (is_visited) -- push rbp
0x5555555ef557;0.5 (is_visited) -- call 0x55555558fc70
0x5555555a0005;0.5 (0x5555555a0005 edge_only_taken_to 0x55555558fab0) -- call 0x55555558fab0
0x55555559521c;0.5 (rbp min_reg_val_less 0xff) -- mov rbp, rdi
0x5555555adc23;0.5 (r12 min_reg_val_less 0xff) -- pop r12
0x5555555c394f;0.5 (r14 min_reg_val_less 0xff) -- pop r14
0x5555555e1ed8;0.5 (max_overflow_flag_set) -- mov rdi, rbp
0x5555555b6a94;0.5 (is_visited) -- sub rsp, 0x8
0x5555555cd533;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, rbp
0x5555555ddadd;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, r12
0x5555555c6a98;0.5 (rbp min_reg_val_less 0xff) -- pop rbp
0x5555555c609a;0.5 (rax min_reg_val_less 0xff) -- mov eax, dword ptr [r12+0xc]
0x5555555a52ee;0.5 (is_visited) -- jnz 0x5555555a52f8
0x5555555c3c1f;0.5 (max_overflow_flag_set) -- test r8d, r8d
0x5555555a5881;0.5 (0x5555555a5881 edge_only_taken_to 0x55555558ea00) -- call 0x55555558ea00
0x555555595228;0.5 (r12 min_reg_val_less 0xff) -- mov r12d, eax
0x5555555a1ef8;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax+0x18], r12
0x5555555df57e;0.5 (max_overflow_flag_set) -- pop r14
0x55555559bbee;0.5 (is_visited) -- jz 0x55555559bc30
0x5555555b7d2f;0.5 (max_overflow_flag_set) -- call 0x55555558f6d0
0x5555555c36c3;0.5 (is_visited) -- jnz 0x5555555c36a0
0x5555555e3a70;0.5 (is_visited) -- nop edx, edi
0x5555555ef371;0.5 (is_visited) -- nop dword ptr [rax], eax
0x5555555cf4eb;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, rbp
0x5555555be968;0.5 (is_visited) -- mov edx, 0x10
0x5555555f3d50;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rip+0x40d71]
0x5555555b20b6;0.5 (rbx min_reg_val_less 0xff) -- mov rbx, rax
0x5555555994c2;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rip+0x9a68f]
0x5555555a5510;0.5 (max_overflow_flag_set) -- ret 
0x5555555b9b33;0.5 (0x5555555b9b33 edge_only_taken_to 0x5555555b9b35) -- jz 0x5555555b9b74
0x5555555bd45c;0.5 (memory_value min_reg_val_less 0xff) -- mov dword ptr [rsp+0xac], eax
0x5555555f27a0;0.5 (rsi min_reg_val_less 0xff) -- mov esi, dword ptr [rip+0x4239a]
0x555555594ad3;0.5 (max_overflow_flag_set) -- cmp byte ptr [rbx], bpl
0x5555555ec765;0.5 (is_visited) -- mov qword ptr [rax], 0x0
0x5555555efdb9;0.5 (is_visited) -- mov dword ptr [rip+0x44d55], 0x1
0x5555555edefe;0.5 (is_visited) -- add rsp, 0x8
0x5555555bd498;0.5 (is_visited) -- call 0x5555555bcbf0
0x555555591d06;0.5 (0x555555591d06 edge_only_taken_to 0x5555555b85f3) -- ret 
0x5555555d14a0;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rsp+0x20]
0x5555555edec4;0.5 (max_overflow_flag_set) -- xor edx, edx
0x5555555e3a9d;0.5 (max_overflow_flag_set) -- xor esi, esi
0x5555555bd4bb;0.5 (is_visited) -- jz 0x5555555bd0b0
0x5555555f2800;0.5 (rdx min_reg_val_less 0xff) -- mov rdx, qword ptr [rax]
0x5555555ad669;0.5 (max_overflow_flag_set) -- test eax, eax
0x555555590548;0.5 (max_overflow_flag_set) -- mov rdi, qword ptr [rip+0xa3929]
0x55555559a93d;0.5 (is_visited) -- push rbx
0x5555555efcc7;0.5 (max_overflow_flag_set) -- test rbx, rbx
0x55555559d504;0.5 (is_visited) -- push r15
0x5555555c432c;0.5 (is_visited) -- jz 0x5555555c4330
0x555555599515;0.5 (is_visited) -- add rsp, 0x18
0x5555555b8636;0.5 (r13 min_reg_val_less 0xff) -- mov r13, rdi
0x5555555acd6b;0.5 (r12 min_reg_val_less 0xff) -- mov r12, rdx
0x5555555f2eb4;0.5 (0x5555555f2eb4 edge_only_taken_to 0x5555555f2eba) -- jnz 0x5555555f2e14
0x5555555a850d;0.5 (rbp min_reg_val_less 0xff) -- mov rbp, qword ptr [r12+0x18]
0x5555555ed7e4;0.5 (is_visited) -- push r12
0x5555555efca5;0.5 (max_overflow_flag_set) -- mov rdi, rax
0x5555555bcae1;0.5 (rax min_reg_val_less 0xff) -- lea rax, ptr [rip+0x6c478]
0x5555555a792a;0.5 (is_visited) -- mov qword ptr [rsp+0x20], 0x0
0x5555555c2491;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax], r13
0x5555555b0500;0.5 (is_visited) -- nop edx, edi
0x5555555f44d6;0.5 (is_visited) -- jz 0x5555555f499e
0x5555555a03a4;0.5 (is_visited) -- push r13
0x5555555bcc8a;0.5 (max_overflow_flag_set) -- mov rdx, qword ptr [rip+0x745c7]
0x555555591927;0.5 (0x555555591927 edge_only_taken_to 0x55555558f2d0) -- call 0x55555558f2d0
0x555555590798;0.5 (is_visited) -- jz 0x5555555907a6
0x5555555a9c06;0.5 (is_visited) -- mov esi, 0x5e
0x55555559a090;0.5 (rdx min_reg_val_less 0xff) -- nop edx, edi
0x55555559a7b2;0.5 (r15 min_reg_val_less 0xff) -- push r14
0x5555555b907c;0.5 (is_visited) -- add rsp, 0x8
0x55555559610b;0.5 (0x55555559610b edge_only_taken_to 0x555555596110) -- nop dword ptr [rax+rax*1], eax
0x5555555c6a13;0.5 (rsi min_reg_val_less 0xff) -- mov rsi, rbx
0x5555555a41bc;0.5 (is_visited) -- mov eax, 0x2
0x5555555f0f9e;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rip+0x43aa3]
0x5555555ed810;0.5 (0x5555555ed810 edge_only_taken_to 0x55555558ea00) -- call 0x55555558ea00
0x5555555b7e50;0.5 (0x5555555b7e50 edge_only_taken_to 0x5555555b7ce1) -- jnz 0x5555555b7ce1
0x5555555b7f18;0.5 (rdx min_reg_val_less 0xff) -- mov rdx, qword ptr [rsp+0x20]
0x5555555efec0;0.5 (is_visited) -- call 0x55555558f9d0
0x5555555ad847;0.5 (max_overflow_flag_set) -- inc ebp
0x5555555cbc03;0.5 (0x5555555cbc03 edge_only_taken_to 0x5555555b8360) -- call 0x5555555b8360
0x5555555e5502;0.5 (is_visited) -- mov dword ptr [rip+0x4f66c], 0x0
0x5555555a82ff;0.5 (max_overflow_flag_set) -- test eax, eax
0x55555559a1b0;0.5 (is_visited) -- jmp 0x55555559a270
0x5555555bc908;0.5 (rdx min_reg_val_less 0xff) -- lea edx, ptr [rax+0x1]
0x5555555c19d0;0.5 (is_visited) -- push r13
0x5555555df4ce;0.5 (is_visited) -- mov dword ptr [r13+0x14], 0xffffffff
0x5555555bac33;0.5 (max_overflow_flag_set) -- test rbp, rbp
0x5555555adbe5;0.5 (is_visited) -- sub rsp, 0x8
0x5555555b1d70;0.5 (max_overflow_flag_set) -- nop edx, edi
0x5555555c2354;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax+0x10], rbp
0x5555555ab1ed;0.5 (0x5555555ab1ed edge_only_taken_to 0x5555555ab06b) -- jmp 0x5555555ab06b
0x5555555c2a9b;0.5 (max_overflow_flag_set) -- test eax, eax
0x5555555c2710;0.5 (max_overflow_flag_set) -- test r12d, r12d
0x555555597c6d;0.5 (r14 min_reg_val_less 0xff) -- pop r14
0x5555555b82a7;0.5 (is_visited) -- mov edx, 0x28
0x5555555d1014;0.5 (is_visited) -- vmovdqu xmmword ptr [rax+0x20], xmm0
0x5555555c2e68;0.5 (rax min_reg_val_less 0xff) -- lea rax, ptr [rip+0x3cea9]
0x5555555a666c;0.5 (r14 min_reg_val_less 0xff) -- mov r14, rax
0x5555555c1e53;0.5 (rbx min_reg_val_less 0xff) -- pop rbx
0x5555555df2c9;0.5 (rbp min_reg_val_less 0xff) -- pop rbp
0x5555555ba644;0.5 (is_visited) -- push r15
0x5555555b1f58;0.5 (max_overflow_flag_set) -- mov rcx, rax
0x5555555efb0f;0.5 (max_overflow_flag_set) -- xor esi, esi
0x5555555c3c8f;0.5 (is_visited) -- call 0x5555555c2dd0
0x5555555abad0;0.5 (is_visited) -- nop edx, edi
0x5555555a460b;0.5 (is_visited) -- jz 0x5555555a4630
0x5555555dfdbc;0.5 (rsi min_reg_val_less 0xff) -- lea rsi, ptr [rip+0x1f27b]
0x55555559d340;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rip+0x968a1], rax
0x5555555c6760;0.5 (rbx min_reg_val_less 0xff) -- mov rbx, qword ptr [r12+0x28]
0x55555559d515;0.5 (memory_value min_reg_val_less 0xff) -- mov dword ptr [rsp+0x48], r8d
0x5555555a00be;0.5 (is_visited) -- jz 0x5555555a0110
0x5555555e3897;0.5 (0x5555555e3897 edge_only_taken_to 0x555555594c30) -- call 0x555555594c30
0x5555555aa7a0;0.5 (max_overflow_flag_set) -- sub rax, qword ptr fs:[0x28]
0x5555555d0d24;0.5 (rdx min_reg_val_less 0xff) -- movsxd rdx, dword ptr [rip+0x5fd5d]
0x5555555e537c;0.5 (is_visited) -- add rsp, 0x8
0x5555555a03b5;0.5 (is_visited) -- sub rsp, 0x8
0x5555555bc9a5;0.5 (rbx min_reg_val_less 0xff) -- mov rbx, qword ptr [rip+0x77594]
0x5555555ef220;0.5 (is_visited) -- push r12
0x5555555f2d46;0.5 (rbx min_reg_val_less 0xff) -- mov rbx, rcx
0x5555555a8378;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rdi+0x30]
0x5555555d0da1;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax+0x10], rdi
0x5555555b8fc7;0.5 (0x5555555b8fc7 edge_only_taken_to 0x5555555a8216) -- ret 
0x5555555a1ef1;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax], r13
0x555555590b36;0.5 (0x555555590b36 edge_only_taken_to 0x5555555b8590) -- call 0x5555555b8590
0x5555555cd69e;0.5 (is_visited) -- vpxor xmm0, xmm0, xmm0
0x5555555eef20;0.5 (is_visited) -- mov dword ptr [rdi+0x38], 0x0
0x5555555ba7a5;0.5 (0x5555555ba7a5 edge_only_taken_to 0x555555597cb0) -- call 0x555555597cb0
0x55555559506d;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [r14+0x10], rax
0x5555555d55f1;0.5 (0x5555555d55f1 edge_only_taken_to 0x5555555d3f00) -- call 0x5555555d3f00
0x5555555bce7a;0.5 (rdx min_reg_val_less 0xff) -- lea rdx, ptr [rip-0x1381]
0x5555555b8440;0.5 (is_visited) -- push r14
0x5555555eece7;0.5 (max_overflow_flag_set) -- test eax, eax
0x5555555cb52f;0.5 (rdi min_reg_val_less 0xff) -- lea rdi, ptr [rip+0x2e5c5]
0x55555559a417;0.5 (0x55555559a417 edge_only_taken_to 0x55555558f2e0) -- call 0x55555558f2e0
0x5555555bb290;0.5 (rbp min_reg_val_less 0xff) -- mov rbp, rsi
0x5555555d060e;0.5 (max_overflow_flag_set) -- mov eax, dword ptr [rax+0xc]
0x5555555bc78f;0.5 (is_visited) -- jz 0x5555555bc698
0x5555555cc529;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, rdx
0x5555555babe5;0.5 (max_overflow_flag_set) -- mov qword ptr [rsp+0x48], rcx
0x5555555dda50;0.5 (is_visited) -- nop edx, edi
0x5555555a9fc6;0.5 (rbx min_reg_val_less 0xff) -- pop rbx
0x5555555ede80;0.5 (is_visited) -- call 0x555555598f60
0x5555555d3924;0.5 (0x5555555d3924 edge_only_taken_to 0x55555559ad40) -- call 0x55555559ad40
0x55555559ad28;0.5 (is_visited) -- push rax
0x555555598e33;0.5 (is_visited) -- jz 0x555555598e90
0x5555555b93fd;0.5 (max_overflow_flag_set) -- push r12
0x5555555f3542;0.5 (max_overflow_flag_set) -- cmp eax, ecx
0x5555555b9f9b;0.5 (max_overflow_flag_set) -- test rax, rax
0x5555555c3917;0.5 (is_visited) -- jz 0x5555555c3900
0x5555555f0414;0.5 (r12 min_reg_val_less 0xff) -- mov r12d, dword ptr [rip+0x44715]
0x5555555d1002;0.5 (is_visited) -- vpxor xmm0, xmm0, xmm0
0x5555555ad067;0.5 (is_visited) -- mov edx, 0x28
0x5555555a0000;0.5 (max_overflow_flag_set) -- test rdi, rdi
0x5555555df588;0.5 (max_overflow_flag_set) -- cmp al, 0x7b
0x5555555acd72;0.5 (max_overflow_flag_set) -- push rbx
0x5555555eecde;0.5 (max_overflow_flag_set) -- test eax, eax
0x55555559c2d3;0.5 (max_overflow_flag_set) -- jz 0x55555559c330
0x5555555b39b6;0.5 (is_visited) -- vpxor xmm0, xmm0, xmm0
0x5555555a56dd;0.5 (max_overflow_flag_set) -- test eax, eax
0x5555555bc0a7;0.5 (memory_value min_reg_val_less 0xff) -- mov word ptr [rdi+rsi*1], ax
0x5555555bce39;0.5 (rsi min_reg_val_less 0xff) -- lea rsi, ptr [rip+0x3c682]
0x5555555b71b4;0.5 (0x5555555b71b4 edge_only_taken_to 0x555555594c30) -- call 0x555555594c30
0x5555555f33e5;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, qword ptr [rip+0x4168c]
0x5555555aae77;0.5 (is_visited) -- push rbp
0x5555555aa7da;0.5 (max_overflow_flag_set) -- sub rbx, rsi
0x555555597c37;0.5 (is_visited) -- jnl 0x555555597c70
0x5555555f4041;0.5 (max_overflow_flag_set) -- test rcx, rcx
0x5555555b1dc1;0.5 (is_visited) -- mov rdx, 0xffffffffffffffff
0x5555555a9309;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, qword ptr [rbx+0x38]
0x5555555def82;0.5 (is_visited) -- ret 
0x5555555aafea;0.5 (max_overflow_flag_set) -- and eax, 0xfffffffe
0x555555597716;0.5 (r14 min_reg_val_less 0xff) -- mov r14d, edx
0x5555555d0c38;0.5 (is_visited) -- mov qword ptr [rax], 0x0
0x5555555bc94a;0.5 (r11 min_reg_val_less 0xff) -- movsxd r11, r13d
0x5555555ee136;0.5 (is_visited) -- push rbp
0x55555559d55f;0.5 (is_visited) -- jz 0x55555559d564
0x5555555c38c8;0.5 (max_overflow_flag_set) -- test eax, eax
0x555555591371;0.5 (is_visited) -- call 0x55555558efa0
0x5555555efcea;0.5 (is_visited) -- mov eax, 0x31
0x5555555e55ed;0.5 (r12 min_reg_val_less 0xff) -- pop r12
0x5555555b24e2;0.5 (r10 min_reg_val_less 0xff) -- lea r10, ptr [rip+0x78037]
0x5555555e133b;0.5 (r13 min_reg_val_less 0xff) -- mov r13, rdi
0x5555555f30c8;0.5 (rcx min_reg_val_less 0xff) -- mov ecx, dword ptr [rdx+0x1c]
0x5555555b82c4;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rip+0x7bc15], rax
0x5555555c19e9;0.5 (is_visited) -- sub rsp, 0x58
0x5555555b8a52;0.5 (is_visited) -- push rbx
0x5555555a8a2e;0.5 (is_visited) -- push rbp
0x5555555b9c2e;0.5 (max_overflow_flag_set) -- test rax, rax
0x5555555a8070;0.5 (max_overflow_flag_set) -- xor ecx, ecx
0x5555555ed838;0.5 (r12 min_reg_val_less 0xff) -- pop r12
0x5555555e55df;0.5 (max_overflow_flag_set) -- mov dword ptr [rip+0x4f58f], eax
0x5555555f3f39;0.5 (is_visited) -- jz 0x5555555f3f68
0x5555555b814b;0.5 (is_visited) -- mov qword ptr [r12+0x8], 0x0
0x5555555f5583;0.5 (rdi min_reg_val_less 0xff) -- lea rdi, ptr [rsp+0x8]
0x5555555bd000;0.5 (is_visited) -- jz 0x5555555bd4b8
0x5555555ccfbd;0.5 (rsi min_reg_val_less 0xff) -- mov rsi, r12
0x5555555bd914;0.5 (r13 min_reg_val_less 0xff) -- mov r13, rdx
0x5555555ce78b;0.5 (max_overflow_flag_set) -- test eax, eax
0x55555559707c;0.5 (is_visited) -- mov qword ptr [rdi+0x10], 0xffffffffffffffff
0x555555590465;0.5 (is_visited) -- jnbe 0x555555590440
0x5555555962ac;0.5 (rax min_reg_val_less 0xff) -- setz al
0x5555555ad12b;0.5 (r12 min_reg_val_less 0xff) -- mov r12, rdx
0x5555555abd3d;0.5 (max_overflow_flag_set) -- pop rbp
0x5555555c352e;0.5 (max_overflow_flag_set) -- test eax, eax
0x5555555b8005;0.5 (r12 min_reg_val_less 0xff) -- mov r12, rax
0x5555555e1ecb;0.5 (is_visited) -- push rbp
0x5555555a828e;0.5 (is_visited) -- mov ecx, 0x14
0x5555555ba662;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, qword ptr [rdi+0x48]
0x5555555c696e;0.5 (is_visited) -- push rbx
0x5555555b847c;0.5 (max_overflow_flag_set) -- mov rdx, r13
0x5555555adbde;0.5 (is_visited) -- push rbp
0x55555559c390;0.5 (is_visited) -- push r13
0x5555555efbe4;0.5 (rdi min_reg_val_less 0xff) -- lea rdi, ptr [rip+0x44ef5]
0x5555555b1faf;0.5 (max_overflow_flag_set) -- mov rdi, rax
0x5555555cf4ee;0.5 (0x5555555cf4ee edge_only_taken_to 0x55555558ea00) -- call 0x55555558ea00
0x5555555ddb4e;0.5 (rbp min_reg_val_less 0xff) -- mov rbp, rax
0x555555594a04;0.5 (rdx min_reg_val_less 0xff) -- movsxd rdx, edx
0x5555555ac182;0.5 (is_visited) -- ret 
0x5555555c2a74;0.5 (is_visited) -- add rsp, 0x18
0x5555555cf563;0.5 (max_overflow_flag_set) -- xor edx, edx
0x5555555a4139;0.5 (max_overflow_flag_set) -- cmp byte ptr [rax], 0x0
0x5555555aa912;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rbp+0x58], r13
0x5555555d0645;0.5 (r15 min_reg_val_less 0xff) -- pop rbx
0x5555555e8d71;0.5 (is_visited) -- vmovdqu xmmword ptr [rax+0x70], xmm0
0x5555555b9955;0.5 (is_visited) -- ret 
0x55555559b6bb;0.5 (is_visited) -- sub rsp, 0x20
0x5555555f32f8;0.5 (memory_value min_reg_val_less 0xff) -- mov dword ptr [rip+0x41816], eax
0x5555555ba960;0.5 (max_overflow_flag_set) -- ret 
0x555555590398;0.5 (is_visited) -- jz 0x5555555903e1
0x5555555c1c74;0.5 (memory_value min_reg_val_less 0xff) -- mov byte ptr [rbx+0x4], dl
0x55555559a8ec;0.5 (0x55555559a8ec edge_only_taken_to 0x55555558f2e0) -- call 0x55555558f2e0
0x5555555aaf30;0.5 (is_visited) -- mov dword ptr [r15+0x8], 0x5f
0x5555555acc58;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rax+0x18], r12
0x5555555b1dad;0.5 (is_visited) -- sub rsp, 0x18
0x5555555c2b33;0.5 (is_visited) -- jmp 0x5555555c2a60
0x5555555993f5;0.5 (is_visited) -- sub rsp, 0x8
0x5555555bc5a9;0.5 (is_visited) -- push rbx
0x5555555d047a;0.5 (is_visited) -- vmovdqu xmmword ptr [rax], xmm0
0x5555555efcda;0.5 (is_visited) -- jmp 0x5555555efce7
0x5555555cb4ed;0.5 (0x5555555cb4ed edge_only_taken_to 0x5555555b6bf8) -- ret 
0x5555555edf61;0.5 (r12 min_reg_val_less 0xff) -- pop r12
0x5555555bb380;0.5 (is_visited) -- jmp 0x5555555a84b0
0x5555555b896d;0.5 (rsi min_reg_val_less 0xff) -- lea rsi, ptr [rip+0x7b58c]
0x5555555a8a33;0.5 (is_visited) -- sub rsp, 0x18
0x5555555c2abe;0.5 (max_overflow_flag_set) -- test edx, edx
0x5555555d158b;0.5 (is_visited) -- jnz 0x5555555d1860
0x5555555e1408;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rbx+0x10], r12
0x55555559c354;0.5 (memory_value min_reg_val_less 0xff) -- mov qword ptr [rip+0x97865], rax
0x5555555dff3e;0.5 (rdx min_reg_val_less 0xff) -- lea rdx, ptr [rip+0x3b]
0x5555555b9db1;0.5 (rdi min_reg_val_less 0xff) -- lea rdi, ptr [r13+0x2]
0x5555555b72a1;0.5 (max_overflow_flag_set) -- mov r15, rax
0x5555555ee299;0.5 (max_overflow_flag_set) -- cmp esi, ecx
0x5555555ce176;0.5 (is_visited) -- sub rsp, 0x8
0x555555595150;0.5 (rbp min_reg_val_less 0xff) -- pop rbp
0x5555555c3142;0.5 (rdx min_reg_val_less 0xff) -- mov rdx, r12
0x5555555abd98;0.5 (is_visited) -- jz 0x5555555abdc8
0x55555559a855;0.5 (max_overflow_flag_set) -- mov rdx, r13
0x5555555b8ad1;0.5 (0x5555555b8ad1 edge_only_taken_to 0x55555558ea00) -- call 0x55555558ea00
0x555555594f64;0.5 (is_visited) -- push r14
0x5555555d13f0;0.5 (is_visited) -- push r12
0x5555555bbbd9;0.5 (is_visited) -- push rbp
0x5555555cbc71;0.5 (is_visited) -- mov r9d, 0x1
0x55555559f092;0.5 (0x55555559f092 edge_only_taken_to 0x55555558fc50) -- call 0x55555558fc50
0x5555555999a2;0.5 (is_visited) -- sub rsp, 0x8
0x5555555b9e19;0.5 (rax min_reg_val_less 0xff) -- mov rax, qword ptr [rax]
0x5555555a53e8;0.5 (is_visited) -- push rbx
0x555555591380;0.5 (max_overflow_flag_set) -- sub rax, qword ptr fs:[0x28]
0x5555555c2dd0;0.5 (max_overflow_flag_set) -- push r15
0x5555555f3564;0.5 (rcx min_reg_val_less 0xff) -- mov rcx, rax
0x5555555b8634;0.5 (is_visited) -- push r13
0x5555555c3b56;0.5 (is_visited) -- mov edx, 0xf
0x5555555a52c4;0.5 (is_visited) -- push r12
0x5555555b9830;0.5 (max_overflow_flag_set) -- test rax, rax
0x5555555d0d53;0.5 (max_overflow_flag_set) -- test esi, esi
0x555555596283;0.5 (is_visited) -- mov rdi, rsp
0x5555555f0e8d;0.5 (max_overflow_flag_set) -- test rax, rax
0x5555555b2065;0.5 (rdi min_reg_val_less 0xff) -- mov rdi, rax
0x5555555d0e6c;0.5 (rsi min_reg_val_less 0xff) -- lea rsi, ptr [rip+0x2fd]
0x5555555ce1cc;0.5 (max_overflow_flag_set) -- jnz 0x5555555ce190
0x5555555a5914;0.5 (rdx min_reg_val_less 0xff) -- mov rdx, r13
0x5555555f1650;0.5 (is_visited) -- call 0x5555555b8b10
0x5555555b0541;0.5 (is_visited) -- jz 0x5555555b0546
0x5555555a4120;0.5 (max_overflow_flag_set) -- cmp r14b, 0x2b
0x5555555df580;0.5 (max_overflow_flag_set) -- ret 
0x5555555a8086;0.5 (max_overflow_flag_set) -- xor esi, esi
0x55555559acbf;0.5 (is_visited) -- jz 0x55555559ace0
0x555555590383;0.5 (r8 min_reg_val_less 0xff) -- mov rdi, rbp
0x5555555bc8bb;0.5 (memory_value min_reg_val_less 0xff) -- mov dword ptr [rsp+0x1c], r8d
0x5555555bce09;0.5 (rsi min_reg_val_less 0xff) -- lea rsi, ptr [rip+0x47ec3]
0x5555555bac11;0.5 (is_visited) -- vmovdqa xmmword ptr [rsp+0x10], xmm1
0x5555555ad828;0.5 (rax min_reg_val_less 0xff) -- mov eax, dword ptr [rax+0xc]
0x5555555ede72;0.5 (max_overflow_flag_set) -- xor esi, esi
0x5555555f3d5a;0.5 (is_visited) -- jz 0x5555555f3da0
0x5555555be970;0.5 (0x5555555be970 edge_only_taken_to 0x55555558fae0) -- call 0x55555558fae0
0x55555558f450;0.5 (is_visited) -- nop edx, edi
0x5555555ba904;0.5 (r12 min_reg_val_less 0xff) -- mov r12, rax
0x5555555c5fd7;0.5 (0x5555555c5fd7 edge_only_taken_to 0x5555555c5fdb) -- mov rdi, qword ptr [rsp]
0x5555555e3537;0.5 (max_overflow_flag_set) -- xor r13d, r13d
0x5555555edf5f;0.5 (rbx min_reg_val_less 0xff) -- pop rbx
0x5555555bd4b8;0.5 (max_overflow_flag_set) -- test r9, r9
